#OTU ID	ERR505083	ERR505084	ERR505085	ERR505086	ERR505087	ERR505088	ERR505089	ERR505090	ERR505091	ERR505092	ERR505093	ERR505094	ERR505095	ERR505096	ERR505097	ERR505098	ERR505099	ERR505100	ERR505101	ERR505102	ERR505103	ERR505104	ERR505105	ERR505106	ERR671910	ERR671913	ERR671914	ERR671915	ERR671916	ERR671917	ERR671923	ERR671925	ERR671929	ERR671930	ERR671931	ERR671932	ERR671934	ERR671935	ERR671936	ERR671939	ERR687883	ERR687885	ERR687887	ERR687890	ERR687892	ERR687895	ERR687896	ERR687897	SRR1950687	SRR1950688	SRR1950689	SRR1950694	SRR1950695	SRR1950701	SRR1950711	SRR1950716	SRR1950717	SRR1950724	SRR1950729	SRR1950730	SRR1950731	SRR1950736	SRR1950744	SRR1950747	SRR1950748	SRR1950749	SRR1950758	SRR1950762	SRR1950768	SRR1950769	SRR1950776	SRR1950777	SRR6853342	SRR6853343	SRR6853344	SRR6853345	SRR6853346	SRR6853347	SRR6853348	SRR6853349	SRR6853350	SRR6853351	SRR6853352	SRR6853353	SRR6853354	SRR6853355	SRR6853356	SRR6853357	SRR6853358	SRR6853359	SRR6853360	SRR6853361	SRR6853362	SRR6853363	SRR6853364	SRR6853365	SRR6853366	SRR6853367	SRR6853368	SRR6853369	SRR6853370	SRR6853371	SRR6853372	SRR6853373	SRR6853374	SRR6853375	SRR6853376	SRR6853377	SRR6853378	SRR6853379	SRR6853380	SRR6853381	SRR6853382	SRR6853383
Saccharomyces uvarum	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Tetrapisispora blattae	11	38	5	12	1	13	3	3	7	25	4	2	8	0	2	3	7	7	1	20	1	0	17	4	77	38	32	52	70	55	65	54	89	52	59	65	66	61	55	79	75	71	51	54	76	30	36	73	16	0	21	0	15	8	25	15	33	34	21	16	8	19	33	19	31	31	19	8	13	11	26	14	12	4	1	22	53	18	0	48	4	86	41	16	18	2	0	1	1	0	0	57	53	46	36	19	95	0	6	1	2	4	2	2	16	2	0	0	0	2	0	59	1	103
Tetrapisispora phaffii	84	64	5	3	1	10	6	11	2	9	1	7	1	1	1	3	37	50	0	11	3	1	25	2	45	39	29	47	28	32	67	39	63	40	46	51	45	48	31	65	52	46	40	38	64	36	41	51	9	0	8	0	11	24	10	13	9	29	10	4	5	16	28	15	28	16	10	10	0	4	22	12	7	0	4	1	1	3	0	16	1	51	22	3	6	0	0	0	1	0	0	40	5	9	19	1	44	2	2	0	1	1	0	2	4	3	0	1	0	1	0	62	0	52
Torulaspora delbrueckii	7	5	1	1	3	3	10	0	1	1	2	3	2	1	7	23	8	2	2	3	0	0	4	0	53	37	47	45	53	64	47	37	59	47	36	37	51	63	48	40	51	43	36	41	36	41	36	45	5	0	5	0	5	34	11	13	0	53	7	5	11	40	33	12	13	8	7	2	0	5	6	1	0	0	3	12	10	5	5	40	3	81	29	11	5	1	0	0	0	0	0	65	8	7	23	4	48	1	0	0	0	0	2	1	12	1	0	0	1	2	0	33	0	55
Torulaspora franciscae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Torulaspora globosa	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	1	0	1	0	1	1	0	2	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Torulaspora microellipsoides	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Vanderwaltozyma polyspora	15	17	7	1	2	3	14	29	0	2	16	3	0	1	20	22	2	6	0	7	0	0	14	7	33	31	46	50	44	38	60	41	77	50	44	52	47	59	39	45	54	54	41	34	47	32	43	34	9	0	10	0	20	21	16	8	11	27	7	1	6	18	29	13	12	11	11	12	6	23	10	3	5	0	3	5	4	3	0	21	1	91	40	12	5	0	0	0	0	0	0	59	9	13	27	3	42	3	6	0	4	0	0	0	5	9	0	1	0	3	0	16	0	55
Zygosaccharomyces bailii	2	0	2	1	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	1	0	0	0	13	4	10	11	17	10	5	8	8	5	2	6	5	10	7	7	7	9	3	8	7	4	14	5	0	0	0	0	1	3	1	1	0	0	0	0	0	1	2	2	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	3	5	4	4	0	1	5	5	0	0	0	0	0	0	0	3	0	1	0	1	0	0	0	0	4	3	5	7	0	2	0	1	2	0	0
Zygosaccharomyces gambellarensis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Zygosaccharomyces kombuchaensis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	2	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Zygosaccharomyces parabailii	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	5	2	2	4	4	3	4	2	3	1	1	4	2	1	2	2	5	2	2	6	3	0	3	1	2	0	1	0	0	0	0	0	0	2	0	0	1	1	0	0	0	4	0	3	0	0	2	2	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Zygosaccharomyces rouxii	12	13	10	4	0	58	5	6	6	9	1	3	2	0	3	3	1	2	1	12	0	1	3	0	89	78	79	98	72	71	101	90	116	73	88	78	112	111	86	83	110	95	80	81	96	73	71	85	21	0	19	0	21	55	17	15	27	97	19	4	16	44	34	27	16	23	18	18	18	11	31	6	13	0	4	29	61	55	2	64	3	108	52	21	31	3	0	0	3	0	0	111	39	13	54	16	87	0	6	3	0	2	0	0	26	1	1	2	0	4	1	66	3	138
Zygosaccharomyces sapae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Hanseniaspora guilliermondii	1	8	2	0	0	1	2	1	0	0	0	0	0	0	3	5	1	2	0	4	0	0	2	2	8	7	2	7	7	4	49	9	7	8	6	12	8	1	5	12	6	15	5	7	7	3	10	6	0	1	1	0	6	27	9	1	3	7	7	3	0	61	7	3	4	2	2	4	0	1	5	0	4	0	1	30	57	9	0	29	0	33	11	2	3	0	0	0	1	0	0	24	54	4	10	12	55	0	1	0	0	0	0	1	8	0	1	0	0	3	0	32	0	84
Hanseniaspora meyeri	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Hanseniaspora occidentalis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
Hanseniaspora opuntiae	9	21	1	2	0	2	3	1	0	1	1	1	3	1	0	0	2	2	2	3	0	0	0	9	18	9	52	58	18	18	20	20	19	7	13	7	12	15	11	10	9	6	13	18	28	45	37	10	3	0	5	0	2	44	2	5	8	3	2	0	2	6	12	12	3	6	2	2	0	0	7	0	0	0	1	0	1	0	0	0	1	0	2	0	0	0	0	0	0	1	1	1	0	1	2	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
Hanseniaspora osmophila	4	16	3	2	0	16	4	8	0	1	1	3	10	5	2	1	0	6	0	5	1	9	2	4	43	46	46	57	50	35	72	51	85	45	47	61	48	60	56	47	65	57	47	50	54	45	58	55	10	0	8	0	6	17	13	11	12	60	13	4	12	24	31	18	11	8	11	6	0	10	6	3	0	2	4	0	1	0	0	16	0	37	38	12	5	2	1	0	0	0	0	27	0	5	48	2	13	1	2	1	2	4	2	0	4	3	0	0	0	1	2	12	1	18
Hanseniaspora uvarum	3	12	1	3	4	2	13	1	1	2	2	4	7	0	2	4	1	0	5	7	0	0	2	1	23	15	26	20	23	28	23	14	29	14	16	18	16	16	20	23	20	9	13	14	19	15	15	15	9	0	17	0	19	4150	58	4	11	78	8	4	12	16	22	19	15	6	26	6	11	19	2	12	0	0	2	1	3	1	0	5	2	1	5	2	8	0	0	0	1	0	0	6	1	6	10	2	8	0	2	0	0	0	0	0	10	1	0	0	0	0	0	21	0	1
Hanseniaspora valbyensis	10	15	1	3	2	2	0	1	7	30	2	0	16	11	1	2	2	4	0	3	0	1	2	4	30	20	12	19	11	18	31	24	43	21	18	21	27	24	10	35	38	20	18	25	23	16	13	28	3	0	7	0	9	36	14	7	10	30	8	5	7	16	48	11	5	4	8	5	0	0	3	1	2	1	5	6	7	0	0	8	1	13	19	5	4	0	0	0	0	0	0	15	8	3	20	0	13	1	0	0	0	2	0	0	6	1	2	0	0	0	0	11	1	10
[Kloeckera] hatyaiensis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Saccharomycodes ludwigii	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Saccharomycopsis capsularis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	6	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Saccharomycopsis fibuligera	1	0	0	0	1	5	0	0	0	2	0	0	0	0	0	0	0	0	0	1	0	0	0	6	1	1	0	0	0	1	0	0	0	1	0	0	0	0	1	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1
Saccharomycopsis javanensis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
Blastobotrys adeninivorans	0	0	0	0	0	0	0	0	0	26	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	4	3	2	1	1	1	1	6	0	2	2	3	0	1	1	1	1	1	0	4	0	2	1	2	0	0	0	0	0	2	0	0	1	1	0	0	0	0	1	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0
Blastobotrys americana	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	5	0	0	0	1	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Blastobotrys sp. MUCL 7707	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Groenewaldozyma salmanticensis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	4	0	0	0	0	2	1	3	1	1	0	1	0	0	0	0	0	0	0	0	1	11	0	0	6	13	2	0	2	4	21	1	1	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Groenewaldozyma tartarivorans	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Spencermartinsiella europaea	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Sugiyamaella floridensis	0	0	0	0	0	0	3	1	0	0	1	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	2	0	1	2	6	5	0	0	0	0	3	0	2	4	2	0	0	1	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
Sugiyamaella lignohabitans	36	89	6	4	2	5	3	2	2	6	5	2	0	0	6	11	10	2	2	3	0	2	4	3	180	126	144	143	139	144	243	181	250	155	177	191	201	185	163	194	192	220	167	149	142	140	149	174	10	0	27	0	29	66	44	21	22	92	22	9	20	42	132	31	32	23	19	14	54	16	17	13	10	4	15	12	15	8	2	102	3	220	161	50	28	2	0	0	0	5	0	178	29	33	168	10	96	5	3	3	4	4	5	4	65	3	0	2	0	3	2	125	6	197
Sugiyamaella paludigena	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Sugiyamaella sp. SH-2016a	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	2	0	0	0	1	0	3	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Sugiyamaella valdiviana	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Trichomonascus ciferrii	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Wickerhamiella domercqiae	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
[Candida] drosophilae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
[Candida] galacta	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
[Candida] sorbophila	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Zygoascus hellenicus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Zygoascus ofunaensis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Botryozyma nematodophila	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Tortispora caseinolytica	9	26	3	7	1	7	4	3	12	27	1	1	0	0	2	1	4	85	1	9	0	1	1	14	153	93	111	115	134	135	204	144	195	122	136	134	175	173	144	166	159	142	130	109	138	130	140	134	20	0	21	0	14	63	37	20	24	101	20	12	16	48	76	32	34	27	23	14	25	7	41	22	9	23	11	7	12	6	0	37	3	66	88	48	22	1	1	0	0	0	0	62	16	33	98	5	38	6	5	1	33	1	4	3	36	13	0	0	0	1	2	69	5	65
Trigonopsis californica	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Trigonopsis variabilis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	2	0	0	0	0	0	0	0	1	0	1	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Schizosaccharomyces cryophilus	11	13	8	4	1	2	2	0	1	5	0	3	0	0	0	0	2	6	1	5	1	0	57	4	48	41	39	38	42	47	131	77	66	57	58	81	97	66	76	92	73	75	68	67	44	35	33	58	12	0	6	0	7	39	9	5	14	69	6	4	8	29	36	9	9	16	10	5	9	10	4	9	0	0	1	0	2	2	0	2	1	11	25	3	0	0	0	0	0	0	0	20	5	4	25	0	16	2	0	0	1	1	0	0	4	5	0	1	0	0	0	15	1	9
Schizosaccharomyces japonicus	11	31	14	9	3	3	12	11	5	0	2	0	64	57	3	3	11	9	18	37	2	6	8	3	104	98	107	142	115	96	158	139	182	94	117	149	141	137	123	123	163	137	108	87	103	114	113	109	19	1	18	0	21	71	37	19	56	130	22	10	19	48	109	34	37	16	16	14	14	20	19	16	6	6	7	30	49	10	0	76	5	132	120	32	40	3	0	0	1	1	0	119	49	24	115	14	64	1	3	4	3	2	84	1	28	5	4	93	0	3	2	80	1	146
Schizosaccharomyces octosporus	5	16	4	6	3	5	3	1	1	1	0	0	0	0	0	0	1	0	0	3	0	0	0	0	67	48	42	58	42	43	70	56	72	53	52	56	58	82	46	65	67	42	53	58	53	39	39	52	9	0	10	0	4	26	10	12	26	39	6	3	7	22	49	20	14	7	9	9	0	4	3	14	2	0	4	43	45	33	0	17	2	29	42	10	8	2	0	0	0	0	0	34	56	7	39	15	22	0	1	0	1	1	1	2	16	1	0	0	0	0	1	18	0	12
Schizosaccharomyces pombe	25	45	10	12	3	2	4	2	7	17	0	2	6	0	4	5	2	6	1	19	0	2	16	4	103	69	89	90	82	70	126	98	116	89	68	80	91	108	75	111	113	79	85	82	122	81	80	89	27	0	31	0	26	83	41	22	44	193	33	10	31	87	97	48	37	31	21	15	9	22	22	17	2	0	8	1	4	44	2	37	5	89	69	18	5	2	0	0	1	2	0	75	4	8	102	5	57	5	4	0	2	2	1	2	24	5	1	3	0	0	1	47	2	65
Camarops amorpha	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Pleurostoma richardsiae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
